sample_id,subject_id,session_id,media_path,label,label_source,split,recorded_sex
01-01-07-01-02-02-09,actor-09,01-01-07-01-02-02-09,data\ravdess\Actor_09\01-01-07-01-02-02-09.mp4,disgust,RAVDESS acted emotion,validation,male
01-01-07-02-01-01-09,actor-09,01-01-07-02-01-01-09,data\ravdess\Actor_09\01-01-07-02-01-01-09.mp4,disgust,RAVDESS acted emotion,validation,male
01-01-07-02-01-02-09,actor-09,01-01-07-02-01-02-09,data\ravdess\Actor_09\01-01-07-02-01-02-09.mp4,disgust,RAVDESS acted emotion,validation,male
01-01-07-02-02-01-09,actor-09,01-01-07-02-02-01-09,data\ravdess\Actor_09\01-01-07-02-02-01-09.mp4,disgust,RAVDESS acted emotion,validation,male
01-01-07-02-02-02-09,actor-09,01-01-07-02-02-02-09,data\ravdess\Actor_09\01-01-07-02-02-02-09.mp4,disgust,RAVDESS acted emotion,validation,male
01-01-08-01-01-01-09,actor-09,01-01-08-01-01-01-09,data\ravdess\Actor_09\01-01-08-01-01-01-09.mp4,surprised,RAVDESS acted emotion,validation,male
01-01-08-01-01-02-09,actor-09,01-01-08-01-01-02-09,data\ravdess\Actor_09\01-01-08-01-01-02-09.mp4,surprised,RAVDESS acted emotion,validation,male
01-01-08-01-02-01-09,actor-09,01-01-08-01-02-01-09,data\ravdess\Actor_09\01-01-08-01-02-01-09.mp4,surprised,RAVDESS acted emotion,validation,male
01-01-08-01-02-02-09,actor-09,01-01-08-01-02-02-09,data\ravdess\Actor_09\01-01-08-01-02-02-09.mp4,surprised,RAVDESS acted emotion,validation,male
01-01-08-02-01-01-09,actor-09,01-01-08-02-01-01-09,data\ravdess\Actor_09\01-01-08-02-01-01-09.mp4,surprised,RAVDESS acted emotion,validation,male
01-01-08-02-01-02-09,actor-09,01-01-08-02-01-02-09,data\ravdess\Actor_09\01-01-08-02-01-02-09.mp4,surprised,RAVDESS acted emotion,validation,male
01-01-08-02-02-01-09,actor-09,01-01-08-02-02-01-09,data\ravdess\Actor_09\01-01-08-02-02-01-09.mp4,surprised,RAVDESS acted emotion,validation,male
01-01-08-02-02-02-09,actor-09,01-01-08-02-02-02-09,data\ravdess\Actor_09\01-01-08-02-02-02-09.mp4,surprised,RAVDESS acted emotion,validation,male
01-01-01-01-01-01-10,actor-10,01-01-01-01-01-01-10,data\ravdess\Actor_10\01-01-01-01-01-01-10.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-01-02-10,actor-10,01-01-01-01-01-02-10,data\ravdess\Actor_10\01-01-01-01-01-02-10.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-02-01-10,actor-10,01-01-01-01-02-01-10,data\ravdess\Actor_10\01-01-01-01-02-01-10.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-02-02-10,actor-10,01-01-01-01-02-02-10,data\ravdess\Actor_10\01-01-01-01-02-02-10.mp4,neutral,RAVDESS acted emotion,train,female
01-01-02-01-01-01-10,actor-10,01-01-02-01-01-01-10,data\ravdess\Actor_10\01-01-02-01-01-01-10.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-01-02-10,actor-10,01-01-02-01-01-02-10,data\ravdess\Actor_10\01-01-02-01-01-02-10.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-02-01-10,actor-10,01-01-02-01-02-01-10,data\ravdess\Actor_10\01-01-02-01-02-01-10.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-02-02-10,actor-10,01-01-02-01-02-02-10,data\ravdess\Actor_10\01-01-02-01-02-02-10.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-01-01-10,actor-10,01-01-02-02-01-01-10,data\ravdess\Actor_10\01-01-02-02-01-01-10.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-01-02-10,actor-10,01-01-02-02-01-02-10,data\ravdess\Actor_10\01-01-02-02-01-02-10.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-02-01-10,actor-10,01-01-02-02-02-01-10,data\ravdess\Actor_10\01-01-02-02-02-01-10.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-02-02-10,actor-10,01-01-02-02-02-02-10,data\ravdess\Actor_10\01-01-02-02-02-02-10.mp4,calm,RAVDESS acted emotion,train,female
01-01-03-01-01-01-10,actor-10,01-01-03-01-01-01-10,data\ravdess\Actor_10\01-01-03-01-01-01-10.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-01-02-10,actor-10,01-01-03-01-01-02-10,data\ravdess\Actor_10\01-01-03-01-01-02-10.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-02-01-10,actor-10,01-01-03-01-02-01-10,data\ravdess\Actor_10\01-01-03-01-02-01-10.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-02-02-10,actor-10,01-01-03-01-02-02-10,data\ravdess\Actor_10\01-01-03-01-02-02-10.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-01-01-10,actor-10,01-01-03-02-01-01-10,data\ravdess\Actor_10\01-01-03-02-01-01-10.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-01-02-10,actor-10,01-01-03-02-01-02-10,data\ravdess\Actor_10\01-01-03-02-01-02-10.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-02-01-10,actor-10,01-01-03-02-02-01-10,data\ravdess\Actor_10\01-01-03-02-02-01-10.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-02-02-10,actor-10,01-01-03-02-02-02-10,data\ravdess\Actor_10\01-01-03-02-02-02-10.mp4,happy,RAVDESS acted emotion,train,female
01-01-04-01-01-01-10,actor-10,01-01-04-01-01-01-10,data\ravdess\Actor_10\01-01-04-01-01-01-10.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-01-01-02-10,actor-10,01-01-04-01-01-02-10,data\ravdess\Actor_10\01-01-04-01-01-02-10.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-01-02-01-10,actor-10,01-01-04-01-02-01-10,data\ravdess\Actor_10\01-01-04-01-02-01-10.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-01-02-02-10,actor-10,01-01-04-01-02-02-10,data\ravdess\Actor_10\01-01-04-01-02-02-10.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-01-01-10,actor-10,01-01-04-02-01-01-10,data\ravdess\Actor_10\01-01-04-02-01-01-10.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-01-02-10,actor-10,01-01-04-02-01-02-10,data\ravdess\Actor_10\01-01-04-02-01-02-10.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-02-01-10,actor-10,01-01-04-02-02-01-10,data\ravdess\Actor_10\01-01-04-02-02-01-10.mp4,sad,RAVDESS acted emotion,train,female
01-01-04-02-02-02-10,actor-10,01-01-04-02-02-02-10,data\ravdess\Actor_10\01-01-04-02-02-02-10.mp4,sad,RAVDESS acted emotion,train,female
01-01-05-01-01-01-10,actor-10,01-01-05-01-01-01-10,data\ravdess\Actor_10\01-01-05-01-01-01-10.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-01-01-02-10,actor-10,01-01-05-01-01-02-10,data\ravdess\Actor_10\01-01-05-01-01-02-10.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-01-02-01-10,actor-10,01-01-05-01-02-01-10,data\ravdess\Actor_10\01-01-05-01-02-01-10.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-01-02-02-10,actor-10,01-01-05-01-02-02-10,data\ravdess\Actor_10\01-01-05-01-02-02-10.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-01-01-10,actor-10,01-01-05-02-01-01-10,data\ravdess\Actor_10\01-01-05-02-01-01-10.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-01-02-10,actor-10,01-01-05-02-01-02-10,data\ravdess\Actor_10\01-01-05-02-01-02-10.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-02-01-10,actor-10,01-01-05-02-02-01-10,data\ravdess\Actor_10\01-01-05-02-02-01-10.mp4,angry,RAVDESS acted emotion,train,female
01-01-05-02-02-02-10,actor-10,01-01-05-02-02-02-10,data\ravdess\Actor_10\01-01-05-02-02-02-10.mp4,angry,RAVDESS acted emotion,train,female
01-01-06-01-01-01-10,actor-10,01-01-06-01-01-01-10,data\ravdess\Actor_10\01-01-06-01-01-01-10.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-01-01-02-10,actor-10,01-01-06-01-01-02-10,data\ravdess\Actor_10\01-01-06-01-01-02-10.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-01-02-01-10,actor-10,01-01-06-01-02-01-10,data\ravdess\Actor_10\01-01-06-01-02-01-10.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-01-02-02-10,actor-10,01-01-06-01-02-02-10,data\ravdess\Actor_10\01-01-06-01-02-02-10.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-01-01-10,actor-10,01-01-06-02-01-01-10,data\ravdess\Actor_10\01-01-06-02-01-01-10.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-01-02-10,actor-10,01-01-06-02-01-02-10,data\ravdess\Actor_10\01-01-06-02-01-02-10.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-02-01-10,actor-10,01-01-06-02-02-01-10,data\ravdess\Actor_10\01-01-06-02-02-01-10.mp4,fearful,RAVDESS acted emotion,train,female
01-01-06-02-02-02-10,actor-10,01-01-06-02-02-02-10,data\ravdess\Actor_10\01-01-06-02-02-02-10.mp4,fearful,RAVDESS acted emotion,train,female
01-01-07-01-01-01-10,actor-10,01-01-07-01-01-01-10,data\ravdess\Actor_10\01-01-07-01-01-01-10.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-01-01-02-10,actor-10,01-01-07-01-01-02-10,data\ravdess\Actor_10\01-01-07-01-01-02-10.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-01-02-01-10,actor-10,01-01-07-01-02-01-10,data\ravdess\Actor_10\01-01-07-01-02-01-10.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-01-02-02-10,actor-10,01-01-07-01-02-02-10,data\ravdess\Actor_10\01-01-07-01-02-02-10.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-01-01-10,actor-10,01-01-07-02-01-01-10,data\ravdess\Actor_10\01-01-07-02-01-01-10.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-01-02-10,actor-10,01-01-07-02-01-02-10,data\ravdess\Actor_10\01-01-07-02-01-02-10.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-02-01-10,actor-10,01-01-07-02-02-01-10,data\ravdess\Actor_10\01-01-07-02-02-01-10.mp4,disgust,RAVDESS acted emotion,train,female
01-01-07-02-02-02-10,actor-10,01-01-07-02-02-02-10,data\ravdess\Actor_10\01-01-07-02-02-02-10.mp4,disgust,RAVDESS acted emotion,train,female
01-01-08-01-01-01-10,actor-10,01-01-08-01-01-01-10,data\ravdess\Actor_10\01-01-08-01-01-01-10.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-01-01-02-10,actor-10,01-01-08-01-01-02-10,data\ravdess\Actor_10\01-01-08-01-01-02-10.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-01-02-01-10,actor-10,01-01-08-01-02-01-10,data\ravdess\Actor_10\01-01-08-01-02-01-10.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-01-02-02-10,actor-10,01-01-08-01-02-02-10,data\ravdess\Actor_10\01-01-08-01-02-02-10.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-01-01-10,actor-10,01-01-08-02-01-01-10,data\ravdess\Actor_10\01-01-08-02-01-01-10.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-01-02-10,actor-10,01-01-08-02-01-02-10,data\ravdess\Actor_10\01-01-08-02-01-02-10.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-02-01-10,actor-10,01-01-08-02-02-01-10,data\ravdess\Actor_10\01-01-08-02-02-01-10.mp4,surprised,RAVDESS acted emotion,train,female
01-01-08-02-02-02-10,actor-10,01-01-08-02-02-02-10,data\ravdess\Actor_10\01-01-08-02-02-02-10.mp4,surprised,RAVDESS acted emotion,train,female
01-01-01-01-01-01-11,actor-11,01-01-01-01-01-01-11,data\ravdess\Actor_11\01-01-01-01-01-01-11.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-01-02-11,actor-11,01-01-01-01-01-02-11,data\ravdess\Actor_11\01-01-01-01-01-02-11.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-02-01-11,actor-11,01-01-01-01-02-01-11,data\ravdess\Actor_11\01-01-01-01-02-01-11.mp4,neutral,RAVDESS acted emotion,train,male
01-01-01-01-02-02-11,actor-11,01-01-01-01-02-02-11,data\ravdess\Actor_11\01-01-01-01-02-02-11.mp4,neutral,RAVDESS acted emotion,train,male
01-01-02-01-01-01-11,actor-11,01-01-02-01-01-01-11,data\ravdess\Actor_11\01-01-02-01-01-01-11.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-01-02-11,actor-11,01-01-02-01-01-02-11,data\ravdess\Actor_11\01-01-02-01-01-02-11.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-02-01-11,actor-11,01-01-02-01-02-01-11,data\ravdess\Actor_11\01-01-02-01-02-01-11.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-01-02-02-11,actor-11,01-01-02-01-02-02-11,data\ravdess\Actor_11\01-01-02-01-02-02-11.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-01-01-11,actor-11,01-01-02-02-01-01-11,data\ravdess\Actor_11\01-01-02-02-01-01-11.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-01-02-11,actor-11,01-01-02-02-01-02-11,data\ravdess\Actor_11\01-01-02-02-01-02-11.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-02-01-11,actor-11,01-01-02-02-02-01-11,data\ravdess\Actor_11\01-01-02-02-02-01-11.mp4,calm,RAVDESS acted emotion,train,male
01-01-02-02-02-02-11,actor-11,01-01-02-02-02-02-11,data\ravdess\Actor_11\01-01-02-02-02-02-11.mp4,calm,RAVDESS acted emotion,train,male
01-01-03-01-01-01-11,actor-11,01-01-03-01-01-01-11,data\ravdess\Actor_11\01-01-03-01-01-01-11.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-01-02-11,actor-11,01-01-03-01-01-02-11,data\ravdess\Actor_11\01-01-03-01-01-02-11.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-02-01-11,actor-11,01-01-03-01-02-01-11,data\ravdess\Actor_11\01-01-03-01-02-01-11.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-01-02-02-11,actor-11,01-01-03-01-02-02-11,data\ravdess\Actor_11\01-01-03-01-02-02-11.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-01-01-11,actor-11,01-01-03-02-01-01-11,data\ravdess\Actor_11\01-01-03-02-01-01-11.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-01-02-11,actor-11,01-01-03-02-01-02-11,data\ravdess\Actor_11\01-01-03-02-01-02-11.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-02-01-11,actor-11,01-01-03-02-02-01-11,data\ravdess\Actor_11\01-01-03-02-02-01-11.mp4,happy,RAVDESS acted emotion,train,male
01-01-03-02-02-02-11,actor-11,01-01-03-02-02-02-11,data\ravdess\Actor_11\01-01-03-02-02-02-11.mp4,happy,RAVDESS acted emotion,train,male
01-01-04-01-01-01-11,actor-11,01-01-04-01-01-01-11,data\ravdess\Actor_11\01-01-04-01-01-01-11.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-01-02-11,actor-11,01-01-04-01-01-02-11,data\ravdess\Actor_11\01-01-04-01-01-02-11.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-02-01-11,actor-11,01-01-04-01-02-01-11,data\ravdess\Actor_11\01-01-04-01-02-01-11.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-01-02-02-11,actor-11,01-01-04-01-02-02-11,data\ravdess\Actor_11\01-01-04-01-02-02-11.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-01-01-11,actor-11,01-01-04-02-01-01-11,data\ravdess\Actor_11\01-01-04-02-01-01-11.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-01-02-11,actor-11,01-01-04-02-01-02-11,data\ravdess\Actor_11\01-01-04-02-01-02-11.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-02-01-11,actor-11,01-01-04-02-02-01-11,data\ravdess\Actor_11\01-01-04-02-02-01-11.mp4,sad,RAVDESS acted emotion,train,male
01-01-04-02-02-02-11,actor-11,01-01-04-02-02-02-11,data\ravdess\Actor_11\01-01-04-02-02-02-11.mp4,sad,RAVDESS acted emotion,train,male
01-01-05-01-01-01-11,actor-11,01-01-05-01-01-01-11,data\ravdess\Actor_11\01-01-05-01-01-01-11.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-01-02-11,actor-11,01-01-05-01-01-02-11,data\ravdess\Actor_11\01-01-05-01-01-02-11.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-02-01-11,actor-11,01-01-05-01-02-01-11,data\ravdess\Actor_11\01-01-05-01-02-01-11.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-01-02-02-11,actor-11,01-01-05-01-02-02-11,data\ravdess\Actor_11\01-01-05-01-02-02-11.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-01-01-11,actor-11,01-01-05-02-01-01-11,data\ravdess\Actor_11\01-01-05-02-01-01-11.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-01-02-11,actor-11,01-01-05-02-01-02-11,data\ravdess\Actor_11\01-01-05-02-01-02-11.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-02-01-11,actor-11,01-01-05-02-02-01-11,data\ravdess\Actor_11\01-01-05-02-02-01-11.mp4,angry,RAVDESS acted emotion,train,male
01-01-05-02-02-02-11,actor-11,01-01-05-02-02-02-11,data\ravdess\Actor_11\01-01-05-02-02-02-11.mp4,angry,RAVDESS acted emotion,train,male
01-01-06-01-01-01-11,actor-11,01-01-06-01-01-01-11,data\ravdess\Actor_11\01-01-06-01-01-01-11.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-01-02-11,actor-11,01-01-06-01-01-02-11,data\ravdess\Actor_11\01-01-06-01-01-02-11.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-02-01-11,actor-11,01-01-06-01-02-01-11,data\ravdess\Actor_11\01-01-06-01-02-01-11.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-01-02-02-11,actor-11,01-01-06-01-02-02-11,data\ravdess\Actor_11\01-01-06-01-02-02-11.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-01-01-11,actor-11,01-01-06-02-01-01-11,data\ravdess\Actor_11\01-01-06-02-01-01-11.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-01-02-11,actor-11,01-01-06-02-01-02-11,data\ravdess\Actor_11\01-01-06-02-01-02-11.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-02-01-11,actor-11,01-01-06-02-02-01-11,data\ravdess\Actor_11\01-01-06-02-02-01-11.mp4,fearful,RAVDESS acted emotion,train,male
01-01-06-02-02-02-11,actor-11,01-01-06-02-02-02-11,data\ravdess\Actor_11\01-01-06-02-02-02-11.mp4,fearful,RAVDESS acted emotion,train,male
01-01-07-01-01-01-11,actor-11,01-01-07-01-01-01-11,data\ravdess\Actor_11\01-01-07-01-01-01-11.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-01-02-11,actor-11,01-01-07-01-01-02-11,data\ravdess\Actor_11\01-01-07-01-01-02-11.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-02-01-11,actor-11,01-01-07-01-02-01-11,data\ravdess\Actor_11\01-01-07-01-02-01-11.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-01-02-02-11,actor-11,01-01-07-01-02-02-11,data\ravdess\Actor_11\01-01-07-01-02-02-11.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-01-01-11,actor-11,01-01-07-02-01-01-11,data\ravdess\Actor_11\01-01-07-02-01-01-11.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-01-02-11,actor-11,01-01-07-02-01-02-11,data\ravdess\Actor_11\01-01-07-02-01-02-11.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-02-01-11,actor-11,01-01-07-02-02-01-11,data\ravdess\Actor_11\01-01-07-02-02-01-11.mp4,disgust,RAVDESS acted emotion,train,male
01-01-07-02-02-02-11,actor-11,01-01-07-02-02-02-11,data\ravdess\Actor_11\01-01-07-02-02-02-11.mp4,disgust,RAVDESS acted emotion,train,male
01-01-08-01-01-01-11,actor-11,01-01-08-01-01-01-11,data\ravdess\Actor_11\01-01-08-01-01-01-11.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-01-02-11,actor-11,01-01-08-01-01-02-11,data\ravdess\Actor_11\01-01-08-01-01-02-11.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-02-01-11,actor-11,01-01-08-01-02-01-11,data\ravdess\Actor_11\01-01-08-01-02-01-11.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-01-02-02-11,actor-11,01-01-08-01-02-02-11,data\ravdess\Actor_11\01-01-08-01-02-02-11.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-01-01-11,actor-11,01-01-08-02-01-01-11,data\ravdess\Actor_11\01-01-08-02-01-01-11.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-01-02-11,actor-11,01-01-08-02-01-02-11,data\ravdess\Actor_11\01-01-08-02-01-02-11.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-02-01-11,actor-11,01-01-08-02-02-01-11,data\ravdess\Actor_11\01-01-08-02-02-01-11.mp4,surprised,RAVDESS acted emotion,train,male
01-01-08-02-02-02-11,actor-11,01-01-08-02-02-02-11,data\ravdess\Actor_11\01-01-08-02-02-02-11.mp4,surprised,RAVDESS acted emotion,train,male
01-01-01-01-01-01-12,actor-12,01-01-01-01-01-01-12,data\ravdess\Actor_12\01-01-01-01-01-01-12.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-01-02-12,actor-12,01-01-01-01-01-02-12,data\ravdess\Actor_12\01-01-01-01-01-02-12.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-02-01-12,actor-12,01-01-01-01-02-01-12,data\ravdess\Actor_12\01-01-01-01-02-01-12.mp4,neutral,RAVDESS acted emotion,train,female
01-01-01-01-02-02-12,actor-12,01-01-01-01-02-02-12,data\ravdess\Actor_12\01-01-01-01-02-02-12.mp4,neutral,RAVDESS acted emotion,train,female
01-01-02-01-01-01-12,actor-12,01-01-02-01-01-01-12,data\ravdess\Actor_12\01-01-02-01-01-01-12.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-01-02-12,actor-12,01-01-02-01-01-02-12,data\ravdess\Actor_12\01-01-02-01-01-02-12.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-02-01-12,actor-12,01-01-02-01-02-01-12,data\ravdess\Actor_12\01-01-02-01-02-01-12.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-01-02-02-12,actor-12,01-01-02-01-02-02-12,data\ravdess\Actor_12\01-01-02-01-02-02-12.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-01-01-12,actor-12,01-01-02-02-01-01-12,data\ravdess\Actor_12\01-01-02-02-01-01-12.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-01-02-12,actor-12,01-01-02-02-01-02-12,data\ravdess\Actor_12\01-01-02-02-01-02-12.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-02-01-12,actor-12,01-01-02-02-02-01-12,data\ravdess\Actor_12\01-01-02-02-02-01-12.mp4,calm,RAVDESS acted emotion,train,female
01-01-02-02-02-02-12,actor-12,01-01-02-02-02-02-12,data\ravdess\Actor_12\01-01-02-02-02-02-12.mp4,calm,RAVDESS acted emotion,train,female
01-01-03-01-01-01-12,actor-12,01-01-03-01-01-01-12,data\ravdess\Actor_12\01-01-03-01-01-01-12.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-01-02-12,actor-12,01-01-03-01-01-02-12,data\ravdess\Actor_12\01-01-03-01-01-02-12.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-02-01-12,actor-12,01-01-03-01-02-01-12,data\ravdess\Actor_12\01-01-03-01-02-01-12.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-01-02-02-12,actor-12,01-01-03-01-02-02-12,data\ravdess\Actor_12\01-01-03-01-02-02-12.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-01-01-12,actor-12,01-01-03-02-01-01-12,data\ravdess\Actor_12\01-01-03-02-01-01-12.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-01-02-12,actor-12,01-01-03-02-01-02-12,data\ravdess\Actor_12\01-01-03-02-01-02-12.mp4,happy,RAVDESS acted emotion,train,female
01-01-03-02-02-01-12,actor-12,01-01-03-02-02-01-12,data\ravdess\Actor_12\01-01-03-02-02-01-12.mp4,happy,RAVDESS acted emotion,train,female
